id_old,name,myspace_url,facebook_url,video_url,url,id_old_image,body,audio_sample_url,audio_sample_title,twitter,youtube1,youtube2
3802,The Early November,,http://www.facebook.com/earlynovember,http://www.youtube.com/watch?v=92gZsuc1uzk&feature=player_embedded,http://theearlynovembermusic.net/,17803,"<p>The Early November is an American rock band from Hammonton, New Jersey. The group formed in 1999 and signed with Drive-Thru Records in 2002. As of 2006, they have released two EPs (2002's For All of This and 2002's The Acoustic EP), as well as two full-length albums (2003's The Room's Too Cold and 2006's triple album The Mother, the Mechanic, and the Path). Their latest effort debuted at No. 31 on the Billboard 200.They also participated in the Vans Warped Tour in 2002-2004 and 2006. They are currently signed with Rise Records and released a new album entitled In Currents on July 10, 2012.</p>",http://itunes.apple.com/us/artist/the-early-november/id435273579?uo=4&partnerId=30,,https://twitter.com/theearlynov,"<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/92gZsuc1uzk"" frameborder=""0"" allowfullscreen></iframe>","<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/T4ZFN3D4-8s"" frameborder=""0"" allowfullscreen></iframe>"
3800,Dreams For Kids Charity Show,,,,http://dreamsforkids.org/dc,17608,"<p>Come out, listen to music and support Dreams for Kids DC! This is a family concert event we want to extend to all our children, families and volunteers! Headlining the show will be our motivational speaker Raymond Heisler, who has overcome his disability to produce music and perform with his new artist Micaela Gonzalez!</p>
<p>Proceeds will benefit Dreams for Kids DC and our life-changing programs. With over 12,000 children in the DC area with disabilities, the importance of raising awareness and support for Dreams for Kids so that we can effectively empower these children, is not only vital to their own well-being, but also to our own communities. The money raised from this event will give children the opportunity to participate in an Extreme Recess clinic and thus partake in a physical activity, such as waterskiing, dance, or hockey, for the first time; or in our Holiday for Hope event, give them a memorable holiday feast filled with music, crafts, speakers, gifts, and more! Please help us make these programs possible and FREE for our community!</p>",,,,,
3796,Joe Robinson,,http://www.facebook.com/joerobinsonguitar,http://www.youtube.com/7680joe,http://joerobinson.com/,17590,"<p>Joe Robinson plays guitar like Ali boxed, like Einstein knew theoretical physics and like Hitchcock made movies. <br /> <br />If the chipper twenty-year-old from backwoods Temagog, New South Wales, Australia were two or three times his age, his sheer six-string ability and compositional insight, which have already earned Robinson a world-wide following, would be no less astonishing. That fact is underscored by his winning TV's Australia's Got Talent in 2008, and the Australian National Songwriting Competition at the tender age of 13. But with his new album Let Me Introduce You, Robinson has made a daring quantum leap. The gifted young virtuoso has redefined himself as a budding pop-world visionary, deftly walking a tightrope between the instrumental music that's put him in the spotlight and a unique fusion of vocally based rock, blues, jazz, country and R&amp;B that's entirely his own. <br /> <br />Although it seems like Robinson was born with a guitar in his hands, his first instrument was piano. Robinson truly found his calling at age 13 after meeting the Emmanuel brothers, Phil and Tommy, widely considered Australia's two finest guitarists. He was particularly struck by Tommy's dazzling acoustic finger picking technique and turned to the acoustic guitar as his primary instrument. A few years later - after Robinson had already won his first Australian National Songwriting Competition - Emmanuel introduced him to American audiences, taking him on a tour of the States that included an important stay in Nashville, Tennessee, where Robinson currently lives. On that trek he met Frank Rogers, a top Nashville producer who's made smash records with Brad Paisley, Darius Rucker and many others. It was the beginning of a musical partnership that continues on Let Me Introduce You and began with Robinson's second album, 2009's dazzling all-solo-acoustic Time Jumpin', the sequel to his 2007 made-in-Australia debut Birdseed. In 2008 Robinson went home at the invitation of the producers of Australia's Got Talent, handily winning the competition.  <br /> <br />Recently Robinson's been traveling the world with his own trio featuring a drummer and bassist headlining tours across Europe, Japan, North American and Australia, displaying his virtuosity on acoustic and electric guitar and honing many of the songs on stage that appear on Let Me Introduce You.</p>",,,http://twitter.com/joerobinson1,"<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/jdQI6P2a8nE"" frameborder=""0"" allowfullscreen></iframe>",
3795,Sonic Nights,,http://www.facebook.com/sonicnightsband,,http://www.sonicnightsband.com/,0,"<p>Sonic Nights is the new project of brothers Tom and Arthur Lohrmann. The band is a continuation of their year and a half solo project which frequented the DC Metro Area. Sonic Nights connects the best elements of Pop, 70&prime;s Rock, Dance, and Alternative music to create a new sound of their own. With a new EP on the way from Producer Sean Small (The Downtown Fiction, Friday Night Boys, Crash Boom Bang), Sonic Nights is ready to level the boom.""</p>",,,,,
3793,Whitehorse,,http://www.facebook.com/pages/Whitehorse/204533686258917,,http://www.whitehorsemusic.ca/index.html,0,"<p>Six Shooter Records' Melissa McClelland and Luke Doucet tie the musical knot with the debut of their new band, Whitehorse, marrying their talent and chemistry on a stage as a smoldering duo. Gutsy and resolute in their pursuits of sound and substance. Luke and Melissa's fusion of the personal and professional brings to mind the road-tested romance of Johnny and June. Individually, Luke and Melissa have been recognized with awards and nominations from the Juno Awards, the Canadian Folk Music Awards, the Hamilton Music Awards, the Independent Music Awards and the Polaris Prize. Together, Luke and Melissa create music that cascades forth, rushing like currents fluid and electric. More than the sum of considerable talents, Whitehorse showcases the rarity of true give and take in partnership, uniting falcon with songbird to dramatic effect.</p>",http://itunes.apple.com/us/artist/whitehorse/id451847357?uo=4&partnerId=30,,,,
3792,Michael McDermott,,http://www.facebook.com/pages/Michael-Mcdermott/31384295724,,http://www.michael-mcdermott.com/home.cfm,17565,"<p>It's been quite a ride since singer/songwriter Michael McDermott unleashed his debut, 620 West Surf, but one might even go so far as to say that his 2012 release, Hit Me Back, represents the work of a new artist. Hit Me Back also exudes McDermott's trademark embrace of faith and hope in the face of adversity. Influenced by such musical giants as Bob Dylan and Van Morrison, McDermott exhibited a talent for mature and lyrically dense songwriting that soon caught the eye-and ear-of then-talent scout Brian Koppelman (now a screenwriter, novelist, director, and producer; best known as the co-writer of ""Ocean's Thirteen"" and ""Rounders""), who immediately signed him to Giant Records.  That first album, 620 West Surf, boasted a Billboard Hot 100 charting single, (""A Wall I Must Climb""). For McDermott, a performer and storyteller to the depths of his soul, his connection with fans and his uncanny ability to communicate universal truths through his own personal experiences are helping fade the many of the scars that remain.  The demons aren't gone; he's just found a place for them to dwell in peace.  It is coming to terms with those demons and putting them in their place that continues to fuel his art ever further.</p>",http://itunes.apple.com/us/artist/michael-mcdermott/id6192346?uo=4&partnerId=30,,https://twitter.com/michaelmcdermot/,"<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/BvSjjcPXmMU"" frameborder=""0"" allowfullscreen></iframe>","<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/hPuDPMa9eLo"" frameborder=""0"" allowfullscreen></iframe>"
3790,Thaylobleu,,http://www.facebook.com/Thaylobleu,http://www.youtube.com/user/thaylobleu/videos,,17904,"<p>Thaylobleu is a bass heavy rock sound that visits hip hop, reggae, jazz and soul. The front man is Terence Nicholson (Sub-Z from Opus Akoben). His music is driving, and growling when it rocks. Colorful and melancholy when it rolls. Having grown up in DC, Nicholson was exposed to the sensibilities of groups like Black Flag, Bad Brains, Rare Essence, Chuck Brown, and a myriad of hip mc's and Jamaican DJ's. He was carrying equipment for a rock band that lived next door to him when he was 11 years old, which got him exposed to Jimi Hendrix, Led Zeppelin and other artists of that era. Thaylobleu is on the verge of dropping their debut album ""Purge."" The band consists of Nicholson-guitar/vocals, Darrell Perry-lead guitar, Bill Vaughn-bass, Ayce International-turntables and Joe Hall-drums.</p>",,,,,
3788,@JamnJavaDoorGal's LOCAL SCENE: Sandbox Kings,,http://www.facebook.com/sandboxkings,,http://www.sandboxkings.com/,17589,"<p>Often known as the band behind the Washington Capitals' goal song ""Rock The Red,"" The Sandbox Kings' career has been quite a journey. After years of dedicating themselves to finding the right lineup, the right sound and even the right time to release their music, they finally scored big after radio station DC101 selected their song as the Caps' goal song. <br />""The reaction people have when they find out it was us who created the song is phenomenal,"" said frontman Branko Hodzic, who penned the song with drummer Brian Mulroney. ""Everyone has been very supportive and they are very intrigued by the band. It's validation for us as musicians."" This ""validation"" not only spurred the band to start writing and recording but actually resulted in a new record entitled ""Secrets,"" which was recently released in the summer of 2012 on iTunes and select online retail sites. Referring to the album as ""a tribute to those who serve our country, love, awakening, and just realizations that life is passing by"" by Hodzic, the band's sophomore effort certainly delves deeper into more serious issues than the group's debut release ""Wonderfall,"" which was critically-acclaimed by the press.&nbsp; In fact, hailed by The Washington Post as ""demonstrating ""plenty of versatility -- on guitar, keyboards and other instruments,"" The Sandbox Kings' debut release essentially put them on the Washington DC music map. Now, several years since their first album, the band is ready to ""rock"" once again with a regional tour planned in support of ""Secrets"" and many special engagement performances planned to celebrate the release of their sophomore album. However to Hodzic, his focus is still on the fans, ""we knew that we had to continue to keep our fans happy with more than just new materials but with new ideas and sounds that would take us and our listeners to a whole new level,"" he said. With an impressive new album, plans for upcoming shows and a sincere dedication to the people and places that brought them to where they are now, it seems that the ""secret"" to The Sandbox Kings' success won't be a mystery for long.</p>",http://itunes.apple.com/us/artist/sandbox-kings/id463889625?uo=4&partnerId=30,,http://www.twitter.com/sandboxkings,,
3786,@JamnJavaDoorGal's LOCAL SCENE: Swell Daze,,http://www.facebook.com/SwellDaze,http://www.youtube.com/user/swelldazeband,http://www.redbullsoundstage.com/SwellDaze/,17575,"<p>Swell Daze is an Alternative Rock band out of Purcellville, VA.  The band formed late last summer and is made up of four young, yet very talented musicians and entertainers.  In May of 2012 they released their first LP, self titled ""Swell Daze"".   They have been on fire since the realease.  Using their new CD to speak for the band, they were able to pile up gigs on short notice and have been playing all around Virginia this summer.  The band was selected by RedBull SoundStage to headline at a Va Beach RedBull SoundStage Party, the Associate Director of SPIN Magazine put them on his Redbull Soundstage Roster(he only picked 5 bands out of hundreds), and Tony Hawk's ""Ride"" channel on youtube just licensed their song ""Hooked"" for an upcoming video.  They have also been contacted by an exec from a  MAJOR record label and have a conversation currently under way.... who knows?  Just saying... you gotta come see this up and coming band that puts on a tight yet energetic performance.   Don't miss seeing these guys live!<br />McCoy Douglasson -Vox, Addison Smith -Guitar, Doug Shultz -Bass, Greg Barton -Drums</p>",http://itunes.apple.com/us/artist/swell-daze/id535317507?uo=4&partnerId=30,,http://www.twitter.com/swelldaze,,
3785,The Souljazz Orchestra,,http://www.facebook.com/souljazzorchestra,http://www.youtube.com/channel/UCdrwiZt6tN3wIEHrd-efiOg,http://www.souljazzorchestra.com/index.html,17779,"<p>Canada's hardest-working super-group, the Souljazz Orchestra, have been perfecting their signature sound for over a decade now: a percussive explosion of Soul, Jazz, Afro, Latin and Caribbean rhythms, driven by majestic horn-drenched melodies, all backed by an arsenal of overheated primitive keyboards.</p>
<p>The multicultural collective returns at full throttle this year with Solidarity, a dynamite new collaborative album released by UK-based Strut Records, featuring a range of unique artists connected to the group through Canada's vibrant underground scene, yet hailing from a variety of backgrounds, from Senegal to Brazil to Jamaica and beyond. These guests were the catalyst for memorable artistic exchange, where the group remained rooted in rhythmically rich musical traditions of the past, but kept their eyes firmly on the future, pushing the boundaries of Soul, Jazz and Tropical styles with a fresh set of heavyweight new songs, unified by an underlying message of positive social change.</p>
<p>Now celebrating their 10th year, the Souljazz Orchestra continue their impressive run of memorable albums. Breaking through on Toronto label Do Right!, Freedom No Go Die (2006, featuring the huge single &lsquo;Mista President') and Manifesto (2008) set the bar high. Rising Sun (2010), their first album with Strut Records, was subsequently recognised as a landmark in deep, spiritual Afro Jazz. Meanwhile, as a live unit, years of relentless touring have formed the Ottawa-based combo into an in-demand fixture at venues and festivals worldwide.</p>",http://click.linksynergy.com/fs-bin/stat?id=*FknwilNy5I&offerid=146261&type=3&subid=0&tmpid=1826&RD_PARM1=http%253A%252F%252Fitunes.apple.com%252Fus%252Fartist%252Fthe-souljazz-orchestra%252Fid189527369%253Fuo%253D4%2526partnerId%253D30,,,"<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/K6qeEEr1jIM"" frameborder=""0"" allowfullscreen></iframe>","<iframe width=""300"" height=""225"" src=""http://www.youtube.com/embed/bblmS-Ga-9o"" frameborder=""0"" allowfullscreen></iframe>"
3784,Nayas,,http://www.facebook.com/nayasdc,http://www.youtube.com/nayasmusic,http://www.nayasmusic.com/index_pc.html,17520,"<p>Nominated ""Best Latin Duo/Group 2012"", ""Best Latin Vocalist 2012"" and ""Best Latin Duo/Group 2009"" by Washington Area Music Association and named in the DC Examiner as one of the best Latin rock bands in the District. The Washington Post calls them one of the area's finest, ""which deftly shifts from rootsy reggae to ska to introspective rock."" Their mixed rhythms of cumbia, reggae, rock, and ska know no limits and never fail to bring down the house. Nayas lyrics are in English, Spanish, Spanglish and they have been known to throw in some Portuguese for good measure. The band members hail from Peru, Puerto Rico, El Salvador and the US. Many came to know them at Bossa Bistro in the lively Adams Morgan neighborhood, a well known bohemian spot featuring Latin jazz, salsa, Brazilian electro, samba and pagode, alt funk, world fusion, hip hop and reggae music. A section of the club was once christened ""Salon Nayas"" to honor the unique place Nayas has carved out in Adams Morgan and the DC music scene. Nayas has become a fixture in DC, regularly playing its premier venues such as the 9:30 Club, Black Cat, and The State Theatre. Radio and Television appearances include: Pandora Internet Radio, Itunes, WAMU's ""Art Beat"", WETA ""Neighborhoods"", Telemundo, Univision, KPFA Berkeley CA, Viva 900 DC, and ""Veinte Lucas"" on Canal Siete in Lima, Peru. They have shared the stage with Calle 13, Julieta Venegas, Molotov, Panteon Rococo, Easy Star All-Stars,El Gran Silencio, Kinky, Yerba Buena, Volumen Cero, Los Amigos Invisibles, Si-Se and others. They have played clubs from West Virginia to New York's East Village to West Coast.</p>",http://click.linksynergy.com/fs-bin/stat?id=*FknwilNy5I&offerid=146261&type=3&subid=0&tmpid=1826&RD_PARM1=http%253A%252F%252Fitunes.apple.com%252Fus%252Fartist%252Fnayas%252Fid164124177%253Fuo%253D4%2526partnerId%253D30,,https://twitter.com/nayasmusic,,
